review,rating,date,user_name
"Aplikasinya semakin berat, biasanya kirim foto langsung bisa cepat sekarang jadi layar hitam dulu",5,2024-12-16 09:12:32,Pengguna Google
Sangat bagus lebih dikembangkan kembali Aplikasinya kalau bisa disematkan seperti Program AI... Terima Kasih,5,2024-11-13 19:55:34,Pengguna Google
yah mungkin yang lain sudah muncul punya ku blmun jadi aku iri.meskipun munculnya telat aku tetep suka sama fiturnya👍👍,5,2024-12-25 12:07:56,Pengguna Google
Semua pemberitahuan untuk urusan kerja dan untuk memberikan kabar untuk keluarga bagus dan lancar jadi aplikasi WhatsApp ini sangat membantu kami,5,2024-11-25 19:56:23,Pengguna Google
"tolong dong perbaiki Pas mau namah akun ko aksesnya lama banget ampir 2 jam aku nunggu padahal jaringan lancar, jadi tolong perbaiki ya",5,2024-11-24 01:59:17,Pengguna Google
Saya suka dgn update ini tapi saya blm mendapatkan meta ai di WhatsApp padahal yg lainnya sudah mendapatkan meta ai di WhatsApp nya.....tolong bantuannya ya,5,2024-12-20 13:26:05,Pengguna Google
Buat aplikasi nya udh bagus tapi saya masih tidak ada fitur META AI gimana ini tolong dibantu supaya ada fiturnya,5,2024-12-09 12:35:48,Pengguna Google
Dengan ada nya WhatsApp ini semua urusan terbantukan dan bisa lancar komunikasi sesama rekan organisasi dan bisnis/usaha.,5,2024-11-22 11:00:00,Pengguna Google
Itu sagat membantu bila apk wapsapp bisa di pulihkan dalam versi baru,5,2025-01-10 17:12:26,Pengguna Google
Sangat puas bagi saya yg sering jualan lewat online..jadi lebih mudah buat komunikasi sama komsumen saya😎🤗🤗,5,2024-12-11 19:21:16,Pengguna Google
"Tolong kembalikan wa story sesuai waktu lg,,saya jd males scroll story efek berubah waktuny berantakan...",5,2024-11-15 19:12:37,Pengguna Google
"Aku barusan mau daftarin nomer baruku, eh ternyata nomernya udh terdaftar di WhatsApp. Coba aku cek di get contact terverifikasi nomer spam, tetep aku coba masuk akhirnya bisa ternyata ini nomer emang masih dipake org dan aktif di WhatsApp tapi kayaknya udh hangus kartunya tapi di WhatsApp kan ngga hangus walaupun kartunya mati kecuali ganti hp. Merasa bersalah bgt",5,2024-08-08 19:59:01,Pengguna Google
Kenapa WhatsApp saya selalu di blokir udah ganti 2x nomer WhatsApp TPI jarak seminggu di blokir lagi.. alasan ya whatsapp tidak resmi.. mohon dibantu nomor 0882006459938,5,2024-11-27 13:09:04,Pengguna Google
"wa sekarang makin bagus tapi tambahin fitur like status dulu plisz, aku ga ada fitur itu tapi yg lain udah ada padahal itu update nya udah lamaaa 😭🙏🙏🙏🙏",5,2024-12-06 19:35:03,Pengguna Google
"ada pesan wa masuk,tapi ga ke baca.hp harus di restart dulu.padahal data seluler aktif.agak mengganggu chat",5,2024-12-19 00:13:54,Pengguna Google
"Keren banget, banyak fitur"" yg aku suka banget, tapi aku mau minta tolong dong WhatsApp aku blm ada fitur tema bubble chat sama Meta Ai, terima kasih",5,2024-12-07 08:00:41,Pengguna Google
"Saya udh update brpa kali , tapi belum ada yg terbaru dri cara mengetik nya di bagian yg titik 3 , kapann yaaa",5,2024-11-27 17:42:43,Pengguna Google
Aplikasi wa sangat membantu saya untuk jual beli memudah kan berbicara dengan org jauh. Tapi mohon untuk di perbaiki karna wa saya dan wa org lain sering ke blokir padahal tidak melakukan spam/sejenis ny tapi mengapa wa saya dan org lain ke blokir mohon di perbaiki,5,2024-09-16 10:41:22,Pengguna Google
"Tolong developer untuk updatenya, kalo update jangan besar"" kaya apalah beberapa hp ada yang sampai leg untuk menggunakan WhatsApp. Saya tau ini sudah zaman maju hp sudah canggih tapi tolong perhatiin untuk orang yang mungkin kurang mampu, hpnya yang rata"" di bawah kasian mau menghubungi seorang aja sampai leg apa lagi ada yang bisa sama sekali sangking legnya tolong ya developernyaa 🌐🙏🏻🙏🏻",5,2024-09-08 19:15:16,Pengguna Google
ini kok saya ga bisa liat online atau terakhir dilihat orang lain padahal ngga di privasi sama orang itu nya tolong ya perbaiki WhatsApp biar bisa liat lagi,5,2024-12-08 20:02:43,Pengguna Google
"coba Bikin fitur buat sw cuma lagu doang dong, soalnya kalo dengerin lagu suka pengen nge sw in",5,2025-01-08 22:48:12,Pengguna Google
"Nice. Semakin bagus. Cuma masih disayangkan fitur kameranya gak pernah sy pake krn kualitasnya jelek. Kalau mau kirim foto harus pake kamera diluar WA biar jernih, itupun harus saya tingkatkan lgi ke HD. Mungkin bisa di tingkatkan lg.",5,2024-08-19 10:56:23,Pengguna Google
"whatsapp sekarang lumayan bagus karena ada fitur"" yang baru contohnya video call ada filternya dll",5,2024-12-18 20:04:13,Pengguna Google
META AI saya masih belum muncul maksud saya menghubungi karna ingin mengaktifkan meta ai WhatsApp.trima kasih,5,2024-12-20 14:02:56,Pengguna Google
"Baguss sih, tapi kok whatsapp saya belum ada updatean ya yg baru, tolong dong di percepat masa saya doang yg belum kan ga adil wkwk",5,2024-12-18 10:22:57,Pengguna Google
"Hai, sebenernya sih WhatsApp bagus ya ok juga kalo buat komunikasi kan cuma WhatsApp no 1 Tapi jujur meta AI ku belum muncul meskipun udah di update",5,2024-12-17 19:04:44,Pengguna Google
Dengan adanya apk seperti WhatsApp ini sangat mudah untuk melakukan hubungan urusan apapun terimakasih banyak developer semoga kedepannya bisa lebih baik lagi..🙏👍,5,2024-11-09 16:16:30,Pengguna Google
"Ini kenapa bug WA semakin banyak dari mulai panggilan gagal , tidak bisa kirim VN, tidak bisa kirim foto sama video , bikin story foto tidak masuk ini gimana. Tolong dong di perbaiki bug bug WA kayak gini",5,2024-08-26 01:03:38,Pengguna Google
"Sebenarnya bug nya gak parah sih, cuma knp di status saya hanya muncul satu org saja? Padahal yg liat dah banyak?",5,2024-12-18 06:55:26,Pengguna Google
aplikasi nya sangat bagus tapi kok di saya ketinggalan update ya padahal saya selalu update tapi fitur love story dan efek kalo vc belum ada ya,5,2024-11-18 16:50:37,Pengguna Google
aplikasinya udh bagusss bngttt tpi kapan ya minn temanya muncul di androiddd. semoga segaraa yaaa :(((,5,2024-12-23 02:07:59,Pengguna Google
"Aplikasi whatsap sangat bagus dan saya sangat suka dengan fitur""baru whatsap tapi tolong tmbahkan lagi dong fitur nya",5,2024-12-14 05:54:53,Pengguna Google
"terima kasih whatsapp, karena sudah bisa membuat status lebih dari 30 detik, semoga kedepanya fitur semakin bagus dan menarik🙏",5,2024-10-27 09:49:51,Pengguna Google
"makin update, makin bagus bangett. banyak fitur2 yang ga kepikiran bakalan adaaa. Tapii, terkadang semenjak banyak update semakin ada yang error2. kayak notik nya tuh ga muncul, ada bug random, dan apk nya sedikit makin berat di penyimpanan. tapi gapapa sih masih bisa di atasi, dan saranku kayaknya kalo kameranya bisa dikasih filter selain filter yang basic itu dan bisa live juga mungkin bisa jadi lebih seruu, ehehhe (ngeles dikit lah ya)",5,2024-12-07 00:17:37,Pengguna Google
"Aplikasi yang bagus untuk berkomunikasi jarak jauh, terur si tingkatkan ya developer",5,2024-11-29 11:15:22,Pengguna Google
"sangat membantu dalam berkomunikasi... Lebih, lebih, lebih, Hemat jika berkomunikasi lama 1 hari tidak sampai 1GB,,, Cuma 3MB itu udah banter ngobrol 3jam.. Pokoknya WHATSAPP MESSENGER, M A N T A P. !!!!!!!!,",5,2024-09-16 08:21:16,Pengguna Google
"Kagak tau mau respn apa woylah, tapi mungkin aku cuman pengen kasih tau plis komentar ini diperhatikan dulu, kan ada tuh fitur buat stiker dengan kita tuh ngubah foto yang kita mau buat dijadiin stiker tapi menurutku di tambahkan fitur besar kecil jdi maksudku di fitur buat stiker itu kita bisa ngatur ukuran stiker besar kecilnya jadi ukuran nya ngga harus nyesuain foto gitu lho dan mungkin iji cukup efektif, mungkin segini dulu tanggapan dam saran aku dan terimakasih developer😙",5,2024-09-15 06:12:31,Pengguna Google
"ihh...suka bgt sama fitur"" terbarunya, kalo bisa tambahin efek"" di kamera dong biar kaya di ig",5,2024-11-06 20:24:46,Pengguna Google
"Aplikasi perpesanan wajib yang harus ada untuk komunikasi. Semakin lama fiturnya jadi semakin lengkap, konsekuensinya ukurannya jadi semakin besar. Jadi kalau untuk buka WhatsApp sudah mulai bermasalah, itu tandanya waktunya ganti HP. 🤭",5,2024-09-20 07:14:51,Pengguna Google
tolong di perbaiki lagi klo kita mau buat status selalu buram gk kaya dulu pas wa 2020 klo buat status selalu hd,5,2024-12-06 01:16:59,Pengguna Google
Bagus tapi fitur Ai belum tersedia di whatsapp saya padahal udah versi terbaru dan dari Indonesia,5,2024-12-14 17:51:59,Pengguna Google
"SESUATU yg wajib ada diupdate selanjutnya. tolong untuk vitur Status Whatsapp harusnya bisa diedit lagi ketika sudah dikirim SW,toh ketika chatan juga udah ada vitur edit chat, kenapa tidak dengan vitur edit Status Whatsapp? dicoba lebih baik & untuk tampilan Status Whatsappnya tolong durasinya dtambah lagi maksimal 2 menit agar berguna jika ada SW yang durasinya 1 mnt lebih,toh dulu juga pernah SW cuma 30 dtk skrng jadi 1 mnt kan? ayo dong dicoba upgrade lagi. kepuasan pelanggan itu penting!",5,2024-09-20 09:14:32,Pengguna Google
"bagus sih kalok setelah di update di play store ini tapi kenapa WhatsApp harus berkali-kali update terus miksalnya skrg update 2/3 bulan kemudian update lagi kenapa harus begitu sih kenapa sekali download terus lebih baik gak usah update gitu versi itu ya udah itu aja lho kenapa WhatsApp harus selalu update mulu sekitar 2/3 bulan kemudian gitu kan akunya jadi repot banget,apalagi nih hape gak pernah ku isi paket pula malah harus update WhatsApp emang sih setelah update bagus gak pernah nge bug",5,2024-12-15 11:23:23,Pengguna Google
"Tambahkan audio musik di story, seperti di instagram, facebook, dan media lainya. Tolong kusus story berikan pilihan kualitas video yang real. Supaya jernih enak di tonton",5,2024-08-25 12:18:33,Pengguna Google
"Aplikasi ini sangat bagus,saya mencoba ini agar bisa berkomunikasi bersama keluarga dan teman teman terimakasih atas perhatiannya Tali disimni kenapa tisak bisa di download terimakasih",5,2024-12-28 10:50:10,Pengguna Google
"Fiturnya banyak tapi saya juga mau memiliki fitur meta ai padahal sudah di update,tapi belum ada fiturnyaa🙏",5,2024-12-07 19:21:30,Pengguna Google
Kenapa yaa wa Saya itu gak bisa di buka apa lagi di klik tidakk bisa jugakk malahan isi chtt nya aja gak tau karna pesan nya itu hilang,5,2024-11-25 10:41:11,Pengguna Google
"Semua sudah Bagus, tapi kenapa tiap kali vc kameranya slalu tidak lurus, apakah hp kurang baik kameranya.",5,2024-11-26 20:16:57,Pengguna Google
"whatsapp keren banget sih, selalu update fitur² terbarunya. apk yang semua org didunia download🫶🏻.",5,2024-12-08 19:42:16,Pengguna Google
Tolong untuk versi whatsapp 2.24.24.77 diperbaiki karena banyak masalah ketika mengirim foto/video tidak bisa,5,2024-12-11 12:06:44,Pengguna Google
"tolong perbaiki bug nya, kenapa setiap mau telfon selalu tidak bisa, dan muncul tulisan panggilan gagal, setiapmau telfon harus ngehapus riwayat buka aplikasi itu pun kadang masih panggilan gagal tolong di perbaiki",5,2024-08-27 19:09:02,Pengguna Google
"Lumayan, terkadang kalo mau sv orang itu nomor nya ngga mau ke sv, trus kalo mau posting vd atau ft harus di hd dulu di akun sendiri supaya bagus,",5,2024-12-08 09:22:12,Pengguna Google
"Wa memang bagus... Tapi tolong durasi di status itu di perpanjang,agar tidak ada video yg terpotong 🥺👍🏻",5,2024-11-09 11:46:50,Pengguna Google
"Sekarang WA sudah semakin canggih.. Semoga lebih ditingkatkan lagi fitur2 nya, terutama untuk pengguna android.",5,2024-10-29 17:50:32,Pengguna Google
"Saya sangat suka dengan apk ini bagus sekali, tapi anehnya WhatsApp udah berubah sendiri untuk membuat status wa menjadi seperti membuat cerita di facebook tapi kenapa pas saya buka lagi jadi seperti biasa🤔. Pas saya coba buka play store coba saya update malah jadi biasa lagi seperti yang dulu aneh sekali. Jadi gimana caranya biar seperti cerita facebook lagi . Mohon kerja samanya yaaa🙏🙏",5,2024-09-30 17:17:48,Pengguna Google
"Whatsaaps sekarang tampilannya lebih keren dan trendi,aplikasi yang patut di acungi jempol alias verygood👍👍👍",5,2024-12-04 11:37:32,Pengguna Google
Lumayan bagus tapi kadang agak ngelag sih... Tapi gapapa yang penting bisa berkomunikasi sama keluarga jauh👍👍,5,2024-12-15 18:19:56,Pengguna Google
"trimakasih whatsapp udah di perbarui, jadi nggak lemot lagi,,",5,2024-12-19 07:56:00,Pengguna Google
"ada kurangnya, seharusnya semuanya punya fitur wa beta.",5,2025-01-02 23:01:55,Pengguna Google
"Bug, pada WhatsApp, terkadang tidak bisa ditekan pada bagian chat ""Baca selengkapnya"", Bagian download foto, video, dan pesan smentara indikator loading tidak muncul, mohon perbaikanya, Terimakasih 🙏",5,2024-08-14 20:55:51,Pengguna Google
Aplikasinya makin cangih dan bagus Saran saya kedepannya di whatApp memberikan fitur game agar makin seru !!!,5,2024-12-31 12:07:21,Pengguna Google
Apk nya bagus dan banyak updated nya saya suka tolong luncurkan /update terus hingga lebih bagus,5,2024-12-21 17:39:43,Pengguna Google
"Sebelum nya maaf untuk development apk WhatsApp ini sangat bagus, tapi saya memiliki 1 permintaan tolong tambahkan di status untuk me love status orang seperti di apk *nst*gr*m",5,2024-11-23 14:46:24,Pengguna Google
"Sangat Membantu👍. Saran dari saya, hadirkan opsi pesan Otomatis yang akan terkirim secara otomatis jika telepon dari pengguna lain tidak di angkat, berikan juga fitur mode berkendara agar jika ada telepon maka ada ada notifikasi ""Nama Pengguna"" Sedang berkendara.",5,2024-07-22 09:17:41,Pengguna Google
Sangat membantu dalam proses pembelajaran di kelas ini adalah untuk mengetahui apakah Anda sedang mencari informasi terkait mendapatkan koin LINE,5,2024-12-20 09:02:34,Pengguna Google
Bagus sih baguss tapii di akuu meta Al nya belum ada terus bubble chat juga gak ada sama biar bisa ganti warna percakapan gituu tolong apdate cepat yahh punyaku pengen jugaaa pokoknya 😔,5,2024-12-18 05:30:19,Pengguna Google
Kenapa Whatsap saya sudah dua pekan ini .apa bila mau mengshare gambar dll lewat Jafri atau buat status Loding dan tidak ada tampilan gambarnya.padahal selalu saya bersihkan .adakah yang mengalaminya?? Dan apa solusinya,5,2024-12-16 07:24:01,Pengguna Google
Terserah mau d kasih fitur baru kah enggak kah yg penting gue make masih bisa buat chat sama bikin SW udh cukup,5,2024-12-22 15:00:47,Pengguna Google
Ini kenapa wa nya kok saya asik kenak spam aja tolong dong pihak WhatsApp di perbaiki lagi .pdhal saya gak ada yg aneh aneh di WhatsApp kenapa trus trusan di spam saya perlu pakai wa tolong jangan di blok atau di kenak spam la .mohon tindak lanjuti ya agar saya biar pake WhatsApp dgn baik dan benar trimakasih,5,2024-12-21 11:06:45,Pengguna Google
"Kenapa akun saya kena planggaran tentang spam, pdahal tidak ada spam dri pihak manapun. Sya ingin ini cepat teratasi. Terimakasih",5,2024-10-25 05:32:56,Pengguna Google
Aplikasinya sangat bagus tapi kenapa punya saya tidak bisa di update seperti yang lain mohon perbarui milik saya atau beritahu bagaimana cara nya 🙏,5,2024-11-28 13:25:24,Pengguna Google
"Terimakasih telah meningkatkan sistem keamanan, memperbaiki bug dan error. Saran saya, ""Tentang saya"" dan ""Lokasi"" pada bagian profil, tetap di butuhkan / sama pentingnya seperti WhatsApp Business. Sistem ""Pencarian"" khusus untuk cek nomor ponsel penipu / cek nomor rekening illegal / cek daftar pencarian orang (DPO) yang terhubung langsung dengan Polisi dan Menkominfo, saat ini menjadi prioritas utama bagi keamanan data warga Indonesia dan semua organisasi.",5,2024-07-28 08:15:01,Pengguna Google
"WOII YANG GUA KAPAN UPDATE NYA, bubble chat nya pengen berwarna lama amat ini wa kaga update² jangan cuma iphone doang dong yg bubble chat nya bisa berwarna Andro juga mau, buset dah kaga Adil bat ini apk",5,2024-11-28 04:32:08,Pengguna Google
Tolong untuk fitur META AI bisa di akses secara gratis terus. Dan tidak ada keterbatasan biaya untuk mengakses fitur ini.,5,2024-12-17 20:16:03,Pengguna Google
"siapa coba yang bilang gak bagus ni WhatsApp messenger l, ku gaplok nanti kepalanya, btw di android blm ada fitur bubble ya? tolong ya WhatsApp di percepat untuk hp apa saja🙏and thank you for 4 years menemani sy WhatsApp 🤗",5,2024-12-07 06:03:12,Pengguna Google
apk nya bagus tapi kenapa saat saya ingin mengirim foto tiba² ngeblack jadi hitam semua tolong diperpaiki yaa,5,2025-01-05 10:28:18,Pengguna Google
Selalu di update tapi fitur meta AI blm muncul juga 😭😭 pengen nyoba fitur nya..,5,2024-12-13 20:35:20,Pengguna Google
"Padahal ada fitur buat tag tapi kenapa ya,udah nge tag kok masih gak bisa, padahal udah di update tapi tetep gak bisa",5,2024-11-03 22:54:00,Pengguna Google
"Tong dong supaya fitur tema nya bisa pakai foto sendiri,Tapi tetep makin di update makin bagus,aku kasih bintang 5",5,2024-12-14 10:30:31,Pengguna Google
"Akun Whatsapp saya secara tiba-tiba diblockir karena spam, walaupun saya telah mematuhi ketentuan layanan Whatsapp. Mohon tinjau akun saya dan segera selesaikan masalah ini, Terima kasih.",5,2024-12-16 17:05:07,Pengguna Google
Aku sangat berterimakasih kepada Whatsapp tetapi lain kali jangan update ya tolong kepada developer Whatsapp terimakasih banyak ya,5,2024-12-06 13:29:15,Pengguna Google
Tidak bisa muncul versi efek panggilan video di whatsap,5,2025-01-05 11:45:21,Pengguna Google
"aplikasi yang sungguh mendukung,sangat direkomendasikan,dan juga sangat di wajibkan untuk digunakan bagi semua kalangan.Fiturnyapun sangat mudah untuk di mengerti,mudah di pahami,fiturnya sahgat memuaskan,dan juga sangat membantu banget bagi semua para peminatnya/pemakainya.",5,2024-09-15 18:00:57,Pengguna Google
"baguss bangett sekarangg banyakk bangett fiturr nyaa , terus ada meta ai yang berguna banget bisa bantu kita pas lagi bingung mau ngapain aja pas hari libur 💗💗",5,2024-12-15 12:29:15,Pengguna Google
"WhatsApp nya baguss tpi kenapa saya tidak muncul meta AI nyaa, maksud saya berkata seperti ini karena saya ingin meta AI saya muncul, terimakasih",5,2024-12-14 14:05:20,Pengguna Google
Aplikasi ini seru karena bisa berkomunikasi bersama teman dan keluarga lalu juga bisa membuat postingan di status WhatsApp,5,2024-12-15 17:55:46,Pengguna Google
"Jika upload video antara suara dan video tidak sinkron, ada delay. Contoh ketika upload status bermain gitar atau piano, suara dan video tidak sinkron ada delay.",5,2024-11-08 12:42:25,Pengguna Google
Aplikasi ini sangat bagus dan sangat mudah untuk berkomunikasi dengan orang lain dari jauh,5,2025-01-10 11:42:10,Pengguna Google
"Whatsapp saya knp gabisa kya yg lain si yg banyak fitur terbaru nya,Tolong dong pdhl udh di update",5,2024-10-30 11:32:38,Pengguna Google
"𝑃𝑒𝑟𝑎𝑛𝑔𝑘𝑎𝑡 𝑡𝑒𝑟𝑡𝑎𝑢𝑡, 𝑚𝑎𝑛𝑡𝑎𝑝, 𝑝𝑒𝑛𝑦𝑒𝑙𝑎𝑚𝑎𝑡, 𝑡ℎ𝑎𝑛𝑘 𝑦𝑜𝑢 𝑤ℎ𝑎𝑡𝑠ℎ𝑎𝑝𝑝👍𝑠𝑏𝑔 𝑎𝑙𝑎𝑡 𝑘𝑜𝑛𝑡𝑟𝑜𝑙.",5,2024-12-17 07:46:18,Pengguna Google
"aplikasinya sangat bagus, saya jadi bisa berkomunikasi dengan Orang-orang yang saya kenal dengan lebih mudah dan cepat, terimakasih whatsapp",5,2024-12-09 20:19:22,Pengguna Google
"gimana ini? chat pending terus, ga masuk2, orang lain ga bisa telfon saya, katanya memanggil terus saya juga ga bisa nelfon atau vc orang lain, ga bisa dipencet layar telfonnya. lag banget tolong perbaiki",5,2024-11-07 21:45:43,Pengguna Google
"Aplikasi tidak menjamin keamanan, kenapa nomor saya selalu kena baneed ,bahkah di blokir permanen? padahal ga ngapa ngapain, Gak recommend banget ni aplikasi, padahal banyak hal penting untuk mengirim pesan kepd siapapun , Utama keluarga,",5,2024-10-09 09:15:23,Pengguna Google
"btw, update lagi dong buat story nya biar lebih jernih lagi. suka kesel sendiri padahal udah aku setting ke hd tapi tetep aja kurang rapih. tolong dong WhatsApp lebih jernihin lagi foto/video kalo mau dibuat story 😭😭",5,2024-10-04 20:04:17,Pengguna Google
bagus tpi kenapa di hp samsung a04e punya saya belum muncul tanda like di pembaruan ny tolong di munculkan tanda like di hp saya,5,2024-11-02 20:49:05,Pengguna Google
ini aplikasi bagus banget.bisa nelpon bisa voice chat pokoknya dll,5,2024-12-22 16:49:20,Pengguna Google
Min wa saya. Waktu vc kok g bisa layar kecil maksudnya layar mengambang tolong d perbaiki pikhak whatsapp yg terhormat,5,2024-12-18 23:23:00,Pengguna Google
Fitur ny emng bagus bagus tetapi saya blum ada fitur meta Al nyah,5,2024-12-27 10:19:13,Pengguna Google
"Aplikasinya sudah bagus tapi saya belum dapat fitur meta ai mohon di berikan ke WhatsApp saya,saya juga sudah meng update",5,2024-12-14 18:51:39,Pengguna Google
Aplikasi ini sangat berguna untuk kehidupan untuk berkomunikasi dengan keluarga maupun teman atau orang lain,5,2024-12-25 20:46:09,Pengguna Google
"Mohon maaf ketika ada telepon masuk notifikasi suara muncul tetapi layar tidak mau menyala, harus di buka kunci baru bisa diangkat",5,2024-11-10 11:35:38,Pengguna Google
"aplikasi nya bagus banget aku suka,cuma kurang suka,karena hampir setiap bulan update dan waktu update gak ada apa-apa yang baru",5,2024-12-15 17:39:05,Pengguna Google
Kenapa kontak WhatsApp selalu hilang dan tidak bisa di perbarui,5,2025-01-01 16:21:49,Pengguna Google
woi min tolong dong bug saat video call dii perbaiki kadang kamera call nyaa matii sendirii dan ga bisa di hidupin lagi tolong di fix,5,2024-11-11 00:12:54,Pengguna Google
"Ok lumayan bisa d pake lgi,aplikasi watshap nya,trimakasih semoga chaenel ini selalu jaya d dunia maya.",5,2024-12-29 16:57:17,Pengguna Google
"aplikasinya sangat bagus tapi untuk tim WhatsApp tolong bisa memberikan meta ai, bubble chat, tema di akun saya",5,2024-12-18 16:58:55,Pengguna Google
"bagus tapi gua ketinggalan update mulu, filter vc nya blm, buble chatnya belum, live nya blm.",5,2024-11-10 11:45:25,Pengguna Google
"Saya ada saran untuk developer pada update yang akan datang agar menambahkan fitur memilih kontak tertentu supaya orang lain tidak bisa menelpon kita dan yang bisa menelpon hanya kontak yang disetujui saja, saya rasa itu sangat berguna untuk menghindari spam tapi juga tetap menjaga prioritas bagi kontak yang akan user izinkan untuk telepon",5,2024-09-08 11:55:55,Pengguna Google
"Gak kebayang WhatsApp sekarang sudah ada fitur AI. Dan mudah mudahan ini menjadi kan hidup saya lebih baik dengan WhatsApp sekrng. Terimakasih atas perkembangan nya WhatsApp,",5,2024-12-13 10:59:02,Pengguna Google
"ehh bagus bgt iniii, suka sama fitur fitur nya yang sekarang... CANGGIH BANGETT?!! PERTAHANKAN PLEASE!!!!!",5,2024-11-27 07:30:27,Pengguna Google
mau updatan terbaru versi Beta yg ganti tema trs vc ada efek nya dan saat mengetik keliatan yg ada titik nya gitu😭,5,2024-10-29 17:49:32,Pengguna Google
Bermanfaat se x dan sangat komunikatif. Lanjutkan bro. Whatsapp kok bisa di bajak org lain ya. Apa bisa dilengkapi dgn anti bajak?🙏🏻 Makin mantap😍,5,2024-12-25 17:06:58,Pengguna Google
Tolong kepada pihak WhatsApp Fitur ambil screenshot atau rekam layar pada 1 kali dilihat untuk dikembalikan 🥹,5,2025-01-05 16:37:57,Pengguna Google
Mungkin sebaiknya watshaap ada tambahan untuk kirim audio di status biar bisa kirim cuplikan nada lagu agar makin seru,5,2024-11-03 10:51:36,Pengguna Google
Yg terbaik buat Anda yang ingin tahu apa yang terjadi dalam waktu yang bisa lagi menahan diri untuk ukuran seorang wanita cantik yang kamu benci tapi aku masih belum bisa di rumah se tidak akan pernah bisa di rumah se itu tidak akan pernah bisa di download disini lagi lagi sendiri dan u u itu adalah i itu adalah yg mano itu adalah i itu juga anak ke sekolah SDN no ini bagus dan u itu adalah yg ingin tahu apa sebenarnya tujuan dari penelitian tersebut dilakukan dengan berbagai alasan lagi baginya,5,2024-12-13 11:44:54,Pengguna Google
"Meta ai nya gak muncul juga,padahal dah update bahkan ganti hp tetep aja gak muncul😭😭",5,2024-12-27 19:27:51,Pengguna Google
"Sip.., tolong masukan dari saya., whatsApp telpon untuk menggabungkan dengan temen² jangan diletakkan diatas sebelah kanan karena kadang kalau kita menerima telepon bisa kepencet gabung..., jadi tolong dipindah ke bawah..",5,2024-10-18 16:33:40,Pengguna Google
Semakin canggih n memudahkan komunikasi. Teruskan pelayanan shg bisa menjadi aplikasi paling memuaskan...,5,2024-12-18 11:14:39,Pengguna Google
Tolong wa perbaharui yang lagi viral kena force close udh uininstal tetep aja force close kecuali pihak whatapps nya yg turun tangan terimkasih,5,2024-10-25 14:04:25,Pengguna Google
Untuk samsung note 20 ultra tidak ada meta ai nya kah...,5,2024-12-26 11:47:41,Pengguna Google
"min tolong fitur wa tolong kaya semula, soalnya kalo bales chat harus scrol ke atas lagi lama gitu tolong banget min kaya semula lagi",5,2024-12-07 18:57:58,Pengguna Google
"apk nya mahh bagus abiss, cuman disini minta tolong dong ke developer nya, wa saya ngebug.. jadi awal mulanya sering ngepaksa berhenti apk karna dlu emg klo ngmbek ama mas mantan sering gamau buka wa, tpi masi mau on di apk lain, nah kdng saya matiin paksa wa, tpi ko lama lama gara"" itu bubble chat nya ganti yaa, kayaa umumnya kan kalo temanya gelap ya bubble chat awalnya gelap, kalo terang ya terang, tapi di saya ko malah berubah yaa... pdhl dlu engga gtu, tolong dong biar kembali semula gmna?",5,2024-10-21 21:27:55,Pengguna Google
"tolong perbaiki lagi apk nya tiap kali upload foto/video hasilnya selalu pecah², tambahkan fitur musik buat di up story juga, fitur arsip story, fitur catatan👍",5,2024-11-09 08:29:53,Pengguna Google
"What's applification..., bagus, teropuler. Terima kasih. Tetapi mulai per 23 Oktober 2023 program nasional dari pemerintah terkait / kominfo ttg pembatasan app WA, smartphone android OS 4 tidak bisa lagi.",5,2024-11-26 14:56:30,Pengguna Google
"whatsapp ini sudah sangat bagus, dan bahkan sekarang sudah di pakai di kalangan usia, tetapi saya ingin memasukan saran, coba kalau kalian membuat fitur baru, yaitu fitur, arsip status, jadi kita bisa melihat foto atau status apa saja yang pernah kita buat. mohon terima masukan dari saya dan terimakasih.",5,2024-10-17 17:55:08,Pengguna Google
apll nya memudahkan untuk berkomunikasi berkat apll semuanya memudahkan kita berinteraksi walaupun sejauh mungkin.minusnya cuman HD klau mengirimkan foto atau Vidio baik itu di chat maupun di cerita.semoga semuanya itu akan balik ke semulanya kualitas HDnya 🙏,5,2024-10-19 07:55:05,Pengguna Google
"Terima kasih buat developer karena terus mengembangkan apk ini ,sangat berguna sy dan abng sy bisa komunikasi dari jarah yg jauh dan melepas rasa rindu sy ke abng sy dari apk ini,trus kembangkan fitur yg bermanfaat kedepannya 🙏🙏🙏🙏🙏🙏",5,2024-10-21 21:06:21,Pengguna Google
"Aplikasi ini sangat bagus, tetapi hal yang membuat ku kesal itu update terus, mana gabisa bukan apk nya lagi, aku harap bisa tidak kalo butuh update itu masih bisa dibuka WA nya?, memory saya itu penuh, mana ada yang penting lagi",5,2024-12-07 19:24:02,Pengguna Google
"aplikasi nya sangat bagus, dan bermanfaat! mudah dipakai buat komunikasi sehari-hari, tetapi kenapa saya belum mendapatkan pembaruan padahal saya sudah meng-update dan memakai whatsapp versi yang sangat baru?? saya harap saya bisa segera mendapatkan pembaruannya, seperti mengubah warna bubble chat dan lain lain, terimakasih",5,2024-10-21 12:52:51,Pengguna Google
"Aplikasinya sudah mulai berkembang bagus ada filternya, tapi min kalo saya kasih masukan di aplikasi coba bisa digunakan untuk live streaming/siaran langsung pasti lebih keren",5,2024-10-28 19:35:35,Pengguna Google
